2017-03-02 23:30,2022-02-17 15:11,E815548,9.79E+12,보건교사 안은영 :정세랑 장편소설,대출,29,2020,경영학부,경영대학
2017-03-02 21:47,2022-02-17 15:11,E712246,9.79E+12,피프티 피플 :정세랑 장편소설,대출,29,2020,경영학부,경영대학
2017-03-02 21:47,2022-02-17 15:11,E831182,9.79E+12,스노볼 드라이브 :조예은 장편소설,대출,29,2020,경영학부,경영대학
2017-03-02 21:47,2022-02-09 16:38,E847920,9.79E+12,여행의 말들 :일상을 다시 발명하는 법,대출,26,2017,글로벌미디어학부,IT대학
2017-03-02 21:17,2022-03-02 12:18,E757019,9.79E+12,시녀 이야기,대출,90,2017,국어국문학과,인문대학
2017-03-02 21:17,2022-03-02 12:18,E757019,9.79E+12,시녀 이야기,연장,90,2017,국어국문학과,인문대학
2017-03-02 21:17,2022-03-02 12:18,E578795,9.79E+12,내 여자의 열매,대출,90,2017,국어국문학과,인문대학
2017-03-02 20:58,2022-03-02 12:18,E578795,9.79E+12,내 여자의 열매,연장,90,2017,국어국문학과,인문대학
2017-03-02 20:58,2022-03-02 12:18,E838989,9.79E+12,의심의 소녀,대출,90,2017,국어국문학과,인문대학
2017-03-02 20:56,2022-03-02 12:18,E838989,9.79E+12,의심의 소녀,연장,90,2017,국어국문학과,인문대학
2017-03-02 20:55,2022-03-03 14:10,E839192,9.79E+12,공정하다는 착각 :능력주의는 모두에게 같은 기회를 제공하는가,대출,4,2018,컴퓨터학부,IT대학
2017-03-02 20:55,2022-03-03 14:10,E839192,9.79E+12,공정하다는 착각 :능력주의는 모두에게 같은 기회를 제공하는가,연장,4,2018,컴퓨터학부,IT대학
2017-03-02 20:54,2022-02-16 17:11,E387408,9.79E+12,음악인을 위한 이탈리아어=La lingua ltaliana,대출,16,2018,법학과,법과대학
2017-03-02 20:54,2022-02-16 17:11,E387408,9.79E+12,음악인을 위한 이탈리아어=La lingua ltaliana,연장,16,2018,법학과,법과대학
2017-03-02 20:54,2022-03-08 15:42,E671752,9.79E+12,(가장 쉬운) 이탈리아어 첫걸음의 모든 것,대출,16,2018,법학과,법과대학
2017-03-02 20:54,2022-03-08 15:42,E671752,9.79E+12,(가장 쉬운) 이탈리아어 첫걸음의 모든 것,연장,16,2018,법학과,법과대학
2017-03-02 20:54,2022-02-22 16:10,E442648,9.79E+12,인민을 위해 복무하라:옌롄커 장편소설,대출,2,2018,컴퓨터학부,IT대학
2017-03-02 20:54,2022-03-18 12:14,E811679,9.79E+12,유튜브 마케팅의 정석 :구글 유튜브를 거쳐 샌드박스까지 김범휴 CBO가 알려주는 궁극의 브랜딩 전략,대출,27,2016,언론홍보학과,사회과학대학
2017-03-02 20:54,2022-03-18 12:14,E811679,9.79E+12,유튜브 마케팅의 정석 :구글 유튜브를 거쳐 샌드박스까지 김범휴 CBO가 알려주는 궁극의 브랜딩 전략,연장,27,2016,언론홍보학과,사회과학대학
2017-03-02 20:52,2022-03-18 12:14,E767384,9.79E+12,(고객을 부르는) 카드뉴스 마케팅,대출,27,2016,언론홍보학과,사회과학대학
2017-03-02 20:52,2022-03-18 12:14,E767384,9.79E+12,(고객을 부르는) 카드뉴스 마케팅,연장,27,2016,언론홍보학과,사회과학대학
2017-03-02 20:50,2022-02-17 16:44,E846252,9.79E+12,풀들의 전략,대출,115,2021,철학과,인문대학
2017-03-02 20:50,2022-02-28 11:25,E807140,9.79E+12,트라우마 사전,대출,36,2017,예술창작학부 영화예술전공,인문대학
2017-03-02 20:50,2022-02-28 11:25,E807140,9.79E+12,트라우마 사전,연장,36,2017,예술창작학부 영화예술전공,인문대학
2017-03-02 20:50,2022-02-28 11:25,E807140,9.79E+12,트라우마 사전,연장,36,2017,예술창작학부 영화예술전공,인문대학
2017-03-02 20:50,2022-02-28 11:25,E835330,9.79E+12,와인 뽀개기,대출,36,2017,예술창작학부 영화예술전공,인문대학
2017-03-02 20:49,2022-02-28 11:25,E835330,9.79E+12,와인 뽀개기,연장,36,2017,예술창작학부 영화예술전공,인문대학
2017-03-02 20:49,2022-02-28 11:25,E835330,9.79E+12,와인 뽀개기,연장,36,2017,예술창작학부 영화예술전공,인문대학
2017-03-02 20:49,2022-02-16 13:47,E840261,9.79E+12,지구 끝의 온실 :김초엽 장편소설,대출,2,2019,글로벌통상학과,경제통상대학
2017-03-02 20:49,2022-02-21 12:09,E847644,9.79E+12,테크놀로지의 정치 :유전자 조작에서 디지털 프라이버시까지,대출,45,2016,소프트웨어학부,IT대학
2017-03-02 20:49,2022-02-21 12:09,E847692,9.79E+12,기술철학 입문,대출,45,2016,소프트웨어학부,IT대학
2017-03-02 20:49,2022-03-01 11:35,E780308,9.79E+12,리눅스시스템 프로그래밍 V1.0 =Linux system programing v1.0,대출,45,2016,소프트웨어학부,IT대학
2017-03-02 20:47,2022-03-01 11:35,E780308,9.79E+12,리눅스시스템 프로그래밍 V1.0 =Linux system programing v1.0,연장,45,2016,소프트웨어학부,IT대학
2017-03-02 20:46,2022-03-07 15:47,E829091,9.79E+12,재료역학 :SI 단위,대출,23,2019,기계공학부,공과대학
2017-03-02 20:46,2022-03-07 15:47,E829091,9.79E+12,재료역학 :SI 단위,연장,23,2019,기계공학부,공과대학
2017-03-02 20:46,2022-02-23 16:46,E750574,9.79E+12,딥러닝의 정석: 텐서플로와 최신 기법으로 배우는 딥러닝 알로리즘 설계,대출,1,2017,전자정보공학부 전자공학전공,IT대학
2017-03-02 20:46,2022-03-03 15:00,E750195,9.79E+12,부자 아빠 가난한 아빠      :부자들이 들려주는 '돈'과 '투자'의 비밀,대출,4,2018,전자정보공학부 전자공학전공,IT대학
2017-03-02 20:44,2022-02-28 9:37,E763269,9.79E+12,미스 플라이트 :박민정 장편소설,대출,15,2019,의생명시스템학부,자연과학대학
2017-03-02 20:44,2022-02-28 9:37,E656542,9.79E+12,도시의 시간 :박솔뫼 장편소설,대출,15,2019,의생명시스템학부,자연과학대학
2017-03-02 20:41,2022-02-28 9:37,E793493,9.79E+12,두 방문객: 김희진 장편소설,대출,15,2019,의생명시스템학부,자연과학대학
2017-03-02 20:41,2022-03-21 15:05,E481620,9.79E+12,이란의 여성 노동자 이슬람주의 :이데올로기와 저항,대출,93,2020,사학과,인문대학
2017-03-02 20:26,2022-03-21 15:05,E481620,9.79E+12,이란의 여성 노동자 이슬람주의 :이데올로기와 저항,연장,93,2020,사학과,인문대학
2017-03-02 20:26,2022-03-21 15:05,E776974,9.79E+12,북한은 처음이지?,대출,93,2020,사학과,인문대학
2017-03-02 20:21,2022-03-21 15:05,E776974,9.79E+12,북한은 처음이지?,연장,93,2020,사학과,인문대학
2017-03-02 20:16,2022-03-21 15:05,E421553,9.79E+12,(인류학자 송도영의) 서울 읽기,대출,93,2020,사학과,인문대학
2017-03-02 20:16,2022-03-21 15:05,E421553,9.79E+12,(인류학자 송도영의) 서울 읽기,연장,93,2020,사학과,인문대학
2017-03-02 20:06,2022-02-17 12:17,E673520,9.79E+12,니코마코스 윤리학,대출,9,2017,경영학부,경영대학
2017-03-02 20:06,2022-03-02 13:43,E829312,9.79E+12,오픽노잼.1-2,대출,29,2019,화학공학과,공과대학
2017-03-02 20:06,2022-03-02 13:43,E829312,9.79E+12,오픽노잼.1-2,연장,29,2019,화학공학과,공과대학
2017-03-02 20:05,2022-03-02 13:43,E764452,9.79E+12,"빅오픽 = OPIc :IM1부터 IH까지, 더 이상의 OPIc 책은 없다!",대출,29,2019,화학공학과,공과대학
2017-03-02 20:05,2022-03-02 13:43,E764452,9.79E+12,"빅오픽 = OPIc :IM1부터 IH까지, 더 이상의 OPIc 책은 없다!",연장,29,2019,화학공학과,공과대학
2017-03-02 20:05,2022-03-02 13:43,E750556,9.79E+12,빅오픽 :IH&AL 실전,대출,29,2019,화학공학과,공과대학
2017-03-02 19:53,2022-03-21 13:09,E787518,9.79E+12,OpenCV 4로 배우는 컴퓨터 비전과 머신 러닝,대출,11,2019,전자정보공학부 IT융합전공,IT대학
2017-03-02 19:49,2022-03-21 13:09,E787518,9.79E+12,OpenCV 4로 배우는 컴퓨터 비전과 머신 러닝,연장,11,2019,전자정보공학부 IT융합전공,IT대학
2017-03-02 19:49,2022-02-25 13:48,E656438,9.79E+12,미움받을 용기,대출,34,2021,글로벌통상학과,경제통상대학
2017-03-02 19:46,2022-02-25 13:48,E656438,9.79E+12,미움받을 용기,연장,34,2021,글로벌통상학과,경제통상대학
2017-03-02 19:43,2022-02-28 13:09,E795483,9.79E+12,해커스 new 텝스 :중급 :독해·어휘,대출,45,2019,정보통계·보험수리학과,자연과학대학
2017-03-02 19:43,2022-02-28 13:09,E795483,9.79E+12,해커스 new 텝스 :중급 :독해·어휘,연장,45,2019,정보통계·보험수리학과,자연과학대학
2017-03-02 19:43,2022-02-10 14:51,E522010,9.79E+12,화이트 아웃=White out,대출,47,2018,일어일문학과,인문대학
2017-03-02 19:43,2022-02-17 12:44,E663929,9.79E+12,달맞이언덕의 안개 :김성종 연작소설,대출,47,2018,일어일문학과,인문대학
2017-03-02 19:39,2022-03-12 10:12,E500568,9.79E+12,모래 한 알 들꽃 한 송이,대출,152,1999,경제학과,경제통상대학
2017-03-02 19:34,2022-03-12 10:12,E500568,9.79E+12,모래 한 알 들꽃 한 송이,연장,152,1999,경제학과,경제통상대학
2017-03-02 19:34,2022-03-12 10:12,E638698,9.79E+12,마음이 머무는 곳에 주인이 되면 :월도 스님의 행복으로 가는 마음 이야기,대출,152,1999,경제학과,경제통상대학
2017-03-02 19:34,2022-03-12 10:12,E638698,9.79E+12,마음이 머무는 곳에 주인이 되면 :월도 스님의 행복으로 가는 마음 이야기,연장,152,1999,경제학과,경제통상대학
2017-03-02 19:34,2022-03-12 10:12,E529372,9.79E+12,(그 행복이 깊다) 부처의 말,대출,152,1999,경제학과,경제통상대학
2017-03-02 19:33,2022-03-12 10:12,E529372,9.79E+12,(그 행복이 깊다) 부처의 말,연장,152,1999,경제학과,경제통상대학
2017-03-02 19:32,2022-03-12 10:12,E671825,9.79E+12,"깨달음, 열번째 돼지 찾기 :잃어버리지 않은, 그리하여 찾을 수 없는",대출,152,1999,경제학과,경제통상대학
2017-03-02 19:25,2022-03-12 10:12,E671825,9.79E+12,"깨달음, 열번째 돼지 찾기 :잃어버리지 않은, 그리하여 찾을 수 없는",연장,152,1999,경제학과,경제통상대학
2017-03-02 19:25,2022-03-12 10:12,E520088,9.79E+12,월정사 멍청이,대출,152,1999,경제학과,경제통상대학
2017-03-02 19:14,2022-03-12 10:12,E520088,9.79E+12,월정사 멍청이,연장,152,1999,경제학과,경제통상대학
2017-03-02 19:13,2022-02-24 10:08,E841391,9.79E+12,어느 대학 출신이세요? :지방대를 둘러싼 거대한 불공정,대출,43,2016,예술창작학부 문예창작전공,인문대학
2017-03-02 19:13,2022-02-11 12:11,W190496,9.78E+12,Banksy,대출,7,2016,건축학부,공과대학
2017-03-02 19:13,2022-02-22 17:09,E844135,9.79E+12,완전한 행복 :정유정 장편소설,대출,42,2020,산업·정보시스템공학과,공과대학
2017-03-02 19:13,2022-02-22 17:09,E844135,9.79E+12,완전한 행복 :정유정 장편소설,연장,42,2020,산업·정보시스템공학과,공과대학
2017-03-02 19:09,2022-02-22 17:09,E468661,9.79E+12,넛지 :똑똑한 선택을 이끄는 힘,대출,42,2020,산업·정보시스템공학과,공과대학
2017-03-02 19:09,2022-02-22 17:09,E468661,9.79E+12,넛지 :똑똑한 선택을 이끄는 힘,연장,42,2020,산업·정보시스템공학과,공과대학
